date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:01:40	95319/95319	---M--	200	added ('OK')	image/png	etag:%22683dabbb-17457%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_05.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_05.png	(from https://www.leqom.com/view/page/diosgenin)
10:01:40	203240/203240	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbb-76d95%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_06.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_06.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:40	47722/47722	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbc-2cbc4%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_07.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_07.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:40	65322/65322	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbc-2ce56%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_08.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_08.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:40	44193/44193	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbc-2c2ad%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_09.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_09.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:41	90962/90962	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbc-569a4%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_10.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_10.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:41	120238/120238	---M--	200	added ('OK')	image/jpeg	etag:%22683dabbc-4c600%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_11.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_img_11.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:42	494830/494830	---M--	200	added ('OK')	image/jpeg	etag:%22683dabba-a4174%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_bg_pc_02.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/diosgenin/diosgenin_bg_pc_02.jpg	(from https://www.leqom.com/view/page/diosgenin)
10:01:42	132091/132091	---M--	200	added ('OK')	image/jpeg	etag:%2264a7d13f-5fae4%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_akiba.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_akiba.jpg	(from https://www.leqom.com/view/page/voice)
10:01:43	62815/62815	---M--	200	added ('OK')	image/jpeg	etag:%2266cf2179-36164%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_ganaha.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_ganaha.jpg	(from https://www.leqom.com/view/page/voice)
10:01:47	51468/51468	---M--	200	added ('OK')	image/jpeg	etag:%2266d54fdf-3568e%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_hashikawa.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_hashikawa.jpg	(from https://www.leqom.com/view/page/voice)
10:01:47	56671/56671	---M--	200	added ('OK')	image/jpeg	etag:%2266cf2178-3d301%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_yano.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_yano.jpg	(from https://www.leqom.com/view/page/voice)
10:01:48	54949/54949	---M--	200	added ('OK')	image/jpeg	etag:%2266d54fdf-32024%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_sakiyama.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_sakiyama.jpg	(from https://www.leqom.com/view/page/voice)
10:01:49	74974/74974	---M--	200	added ('OK')	image/jpeg	etag:%2266d54fdf-31667%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_inoue.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/voice_img_inoue.jpg	(from https://www.leqom.com/view/page/voice)
10:01:49	799709/799709	---M--	200	added ('OK')	image/png	etag:%22672dbb6f-c33dd%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/George%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/George%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	(from https://www.leqom.com/view/page/voice)
10:01:49	124744/124744	---M--	200	added ('OK')	image/jpeg	etag:%22672db451-1ec22%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%b2%a1%e9%83%a8%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.jpeg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%b2%a1%e9%83%a8%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.jpg	(from https://www.leqom.com/view/page/voice)
10:01:50	83266/83266	---M--	200	added ('OK')	image/jpeg	etag:%22675a3934-1b185%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%b0%8f%e6%a3%ae%e3%81%95%e3%82%931212%e4%bf%ae%e6%ad%a3.jpeg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%b0%8f%e6%a3%ae%e3%81%95%e3%82%931212%e4%bf%ae%e6%ad%a3.jpg	(from https://www.leqom.com/view/page/voice)
10:01:51	1058568/1058568	---M--	200	added ('OK')	image/png	etag:%22672db3fb-102708%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e8%ad%9c%e4%b9%85%e9%87%8c%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e8%ad%9c%e4%b9%85%e9%87%8c%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	(from https://www.leqom.com/view/page/voice)
10:01:51	1148742/1148742	---M--	200	added ('OK')	image/png	etag:%22672db839-118746%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e6%a1%9c%e4%ba%95%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e6%a1%9c%e4%ba%95%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	(from https://www.leqom.com/view/page/voice)
10:01:51	978885/978885	---M--	200	added ('OK')	image/png	etag:%22672db428-eefc5%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%96%9c%e7%80%ac%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%96%9c%e7%80%ac%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	(from https://www.leqom.com/view/page/voice)
10:01:51	397662/397662	---M--	200	added ('OK')	image/png	etag:%22672db3f4-6115e%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%8d%83%e8%91%89%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%8d%83%e8%91%89%e3%81%95%e3%82%931108%e4%bf%ae%e6%ad%a3.png	(from https://www.leqom.com/view/page/voice)
10:01:52	64242/64242	---M--	200	added ('OK')	image/jpeg	etag:%22672db3ee-16d29%22	https://gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%be%b3%e5%85%83%e9%81%b8%e6%89%8b1108-1.jpeg	D:/Projects/leqom.com%20-%20OG%20Copy/gigaplus.makeshop.jp/otv8kaihatsu/assets/img/voice/%e5%be%b3%e5%85%83%e9%81%b8%e6%89%8b1108-1.jpg	(from https://www.leqom.com/view/page/voice)
10:01:52	56842/56842	---MCZ	200	added ('OK')	text/css	etag:W/%22054c57065e83588cfdde8b48160a8503%22	https://use.fontawesome.com/releases/v5.11.0/css/all.css	D:/Projects/leqom.com%20-%20OG%20Copy/use.fontawesome.com/releases/v5.11.0/css/all.css	(from https://www.leqom.com/view/page/shoplist)
10:01:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2024%20Jul%202025%2002:01:53%20GMT	https://www.leqom.com/view/page/	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/page/index.html	(from https://www.leqom.com/view/page/shoplist)
10:01:53	68871/68871	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:54%20GMT	https://www.leqom.com/view/asset/user-2-1-11-6cc51c8eed44cf47430850564666b5ab.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-11-6cc51c8eed44cf47430850564666b5ab.css	(from https://www.leqom.com/view/guide)
10:01:53	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:54%20GMT	https://www.leqom.com/view/asset/system-2-1-11-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-11-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/guide)
10:01:53	5492/5492	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:54%20GMT	https://www.leqom.com/view/asset/user-2-1-11-e795f1885cc59fcd44df53e3fbc56f03.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-11-e795f1885cc59fcd44df53e3fbc56f03.js	(from https://www.leqom.com/view/guide)
10:01:53	14622/14622	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:55%20GMT	https://www.leqom.com/view/asset/system-2-1-11-454bfb860a4a3ab02cde31b94c852d6e.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-11-454bfb860a4a3ab02cde31b94c852d6e.js	(from https://www.leqom.com/view/guide)
10:01:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2024%20Jul%202025%2002:01:55%20GMT	https://www.leqom.com/view/	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/index.html	(from https://www.leqom.com/view/guide)
10:01:54	68138/68138	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:55%20GMT	https://www.leqom.com/view/asset/user-2-1-12-ed7e6f316cc18f5743832420780e03cf.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-12-ed7e6f316cc18f5743832420780e03cf.css	(from https://www.leqom.com/view/company)
10:01:54	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:55%20GMT	https://www.leqom.com/view/asset/system-2-1-12-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-12-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/company)
10:01:55	5492/5492	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:56%20GMT	https://www.leqom.com/view/asset/user-2-1-12-ec7f7800deba021457579111b973d5f6.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-12-ec7f7800deba021457579111b973d5f6.js	(from https://www.leqom.com/view/company)
10:01:55	14622/14622	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:56%20GMT	https://www.leqom.com/view/asset/system-2-1-12-454bfb860a4a3ab02cde31b94c852d6e.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-12-454bfb860a4a3ab02cde31b94c852d6e.js	(from https://www.leqom.com/view/company)
10:01:55	68506/68506	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:56%20GMT	https://www.leqom.com/view/asset/user-2-1-13-f75105fcef2972dfc81a74168080edee.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-13-f75105fcef2972dfc81a74168080edee.css	(from https://www.leqom.com/view/contract)
10:01:56	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:57%20GMT	https://www.leqom.com/view/asset/system-2-1-13-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-13-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/contract)
10:01:56	5492/5492	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:57%20GMT	https://www.leqom.com/view/asset/user-2-1-13-650b7b8d4c1eb13f8138e612bc37c4cb.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-13-650b7b8d4c1eb13f8138e612bc37c4cb.js	(from https://www.leqom.com/view/contract)
10:01:56	14622/14622	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:57%20GMT	https://www.leqom.com/view/asset/system-2-1-13-454bfb860a4a3ab02cde31b94c852d6e.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-13-454bfb860a4a3ab02cde31b94c852d6e.js	(from https://www.leqom.com/view/contract)
10:01:57	69507/69507	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:58%20GMT	https://www.leqom.com/view/asset/user-2-1-14-485833791aa2492529e1fc268ce1c4eb.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-14-485833791aa2492529e1fc268ce1c4eb.css	(from https://www.leqom.com/view/policy)
10:01:57	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:58%20GMT	https://www.leqom.com/view/asset/system-2-1-14-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-14-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/policy)
10:01:58	5492/5492	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:59%20GMT	https://www.leqom.com/view/asset/user-2-1-14-88ec595c2b53c518242ad700ec102a96.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-14-88ec595c2b53c518242ad700ec102a96.js	(from https://www.leqom.com/view/policy)
10:01:58	14622/14622	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:01:59%20GMT	https://www.leqom.com/view/asset/system-2-1-14-454bfb860a4a3ab02cde31b94c852d6e.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-14-454bfb860a4a3ab02cde31b94c852d6e.js	(from https://www.leqom.com/view/policy)
10:01:58	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:59%20GMT	https://www.leqom.com/view/asset/system-2-1-6-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-6-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/cart)
10:01:58	73027/73027	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:01:59%20GMT	https://www.leqom.com/view/asset/user-2-1-6-69e2edf5d57ae0745bc0891371501363.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-6-69e2edf5d57ae0745bc0891371501363.css	(from https://www.leqom.com/view/cart)
10:01:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2024%20Jul%202025%2002:02:00%20GMT	https://www.leqom.com/view/cart}>	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/cart}_.78.delayed	(from https://www.leqom.com/view/cart)
10:01:59	1419/1419	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Jul%202025%2002:02:00%20GMT	https://www.leqom.com/error/404.html	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/error/404.html	(from https://www.leqom.com/view/cart)
10:02:00	37319/37319	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Jul%202025%2002:02:00%20GMT	https://www.leqom.com/index.html	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/index-3.html	(from https://www.leqom.com/view/cart)
10:02:00	5492/5492	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:02:01%20GMT	https://www.leqom.com/view/asset/user-2-1-6-d877dedf3eae5007d4e53601e18b9a91.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-6-d877dedf3eae5007d4e53601e18b9a91.js	(from https://www.leqom.com/view/cart)
10:02:00	14622/14622	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:02:01%20GMT	https://www.leqom.com/view/asset/system-2-1-6-454bfb860a4a3ab02cde31b94c852d6e.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-6-454bfb860a4a3ab02cde31b94c852d6e.js	(from https://www.leqom.com/view/cart)
10:02:01	93068/93068	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:02:01%20GMT	https://www.leqom.com/view/asset/user-2-1-3-5277e7d4bc81dc1ef156603b41091478.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-3-5277e7d4bc81dc1ef156603b41091478.css	(from https://www.leqom.com/view/item/000000000002)
10:02:01	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:02:02%20GMT	https://www.leqom.com/view/asset/system-2-1-3-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-3-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/item/000000000002)
10:02:02	11835/11835	---M--	200	added ('OK')	image/jpeg	etag:%2222fd793b732a95890903eecc6bc4f01a%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/3_000000000002.jpg?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/3_000000000002ec0a.jpg	(from https://www.leqom.com/view/item/000000000002)
10:02:03	403374/403374	---M--	200	added ('OK')	image/png	etag:%22732fc1ed5987b7e27a69f11d41582a3b%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/1_000000000002.png?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/1_000000000002ec0a.png	(from https://www.leqom.com/view/item/000000000002)
10:02:04	276740/276740	---M--	200	added ('OK')	image/png	etag:%2282b3d9de568f003ca6efd6bbe35acc51%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/2_000000000002.png?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/2_000000000002ec0a.png	(from https://www.leqom.com/view/item/000000000002)
10:02:04	116861/116861	---M--	200	added ('OK')	image/jpeg	etag:%22f91817f09fec7bb3f35e9679ac84d536%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/4_000000000002.jpg?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/4_000000000002ec0a.jpg	(from https://www.leqom.com/view/item/000000000002)
10:02:04	4910/4910	---M--	200	added ('OK')	image/jpeg	etag:%222157313451e72d70da58846176f44eba%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/itemimages/0000000000023_Um50Ap6.jpg	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/itemimages/0000000000023_Um50Ap6.jpg	(from https://www.leqom.com/view/item/000000000002)
10:02:05	1287/1287	---M--	200	added ('OK')	image/jpeg	etag:%2294306fd0313d3a48766c5e71a0b4eed4%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s3_000000000002.jpg?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s3_000000000002ec0a.jpg	(from https://www.leqom.com/view/item/000000000002)
10:02:05	8014/8014	---M--	200	added ('OK')	image/png	etag:%22103497ea163840267b2c47afd9a8f60b%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s1_000000000002.png?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s1_000000000002ec0a.png	(from https://www.leqom.com/view/item/000000000002)
10:02:06	5594/5594	---M--	200	added ('OK')	image/png	etag:%22272182101c01c4f0855c3b31e224c989%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s2_000000000002.png?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s2_000000000002ec0a.png	(from https://www.leqom.com/view/item/000000000002)
10:02:06	2268/2268	---M--	200	added ('OK')	image/jpeg	etag:%22321ecff68647888477a3c69fcda1c192%22	https://makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s4_000000000002.jpg?1703162443	D:/Projects/leqom.com%20-%20OG%20Copy/makeshop-multi-images.akamaized.net/otv8kaihatsu/shopimages/02/00/s4_000000000002ec0a.jpg	(from https://www.leqom.com/view/item/000000000002)
10:02:06	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	http://platform.twitter.com/widgets.js	D:/Projects/leqom.com%20-%20OG%20Copy/platform.twitter.com/widgets.js	(from https://www.leqom.com/view/item/000000000002)
10:02:07	4761/4761	---M-Z	200	added ('OK')	application/javascript	etag:%2249f65d16d1b403cd6c9f3665e01af078%22	https://d.line-scdn.net/r/web/social-plugin/js/thirdparty/loader.min.js	D:/Projects/leqom.com%20-%20OG%20Copy/d.line-scdn.net/r/web/social-plugin/js/thirdparty/loader.min.js	(from https://www.leqom.com/view/item/000000000002)
10:02:07	3091/3091	---M-Z	200	added ('OK')	application/x-javascript	etag:%2286e61ddb78f52cf969e450ad663e0013%22	https://connect.facebook.net/ja_JP/sdk.js	D:/Projects/leqom.com%20-%20OG%20Copy/connect.facebook.net/ja_JP/sdk.js	(from https://www.leqom.com/view/item/000000000002)
10:02:08	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	D:/Projects/leqom.com%20-%20OG%20Copy/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://www.leqom.com/view/item/000000000002)
10:02:08	6765/6765	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:02:09%20GMT	https://www.leqom.com/view/asset/user-2-1-3-38a35953994e86b0d3281bd8a61b7f53.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-3-38a35953994e86b0d3281bd8a61b7f53.js	(from https://www.leqom.com/view/item/000000000002)
10:02:09	36296/36296	---M--	200	added ('OK')	text/javascript	date:Thu,%2024%20Jul%202025%2002:02:10%20GMT	https://www.leqom.com/view/asset/system-2-1-3-0cfa4aadd00675486b6fbc13588d51e0.js	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-3-0cfa4aadd00675486b6fbc13588d51e0.js	(from https://www.leqom.com/view/item/000000000002)
10:02:10	69676/69676	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:02:10%20GMT	https://www.leqom.com/view/asset/user-2-1-9-eff706956578b9032e46964366cf3385.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/user-2-1-9-eff706956578b9032e46964366cf3385.css	(from https://www.leqom.com/view/news/list)
10:02:10	583/583	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jul%202025%2002:02:11%20GMT	https://www.leqom.com/view/asset/system-2-1-9-78e567dc05121ea6e0c5107158f4037f.css	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/asset/system-2-1-9-78e567dc05121ea6e0c5107158f4037f.css	(from https://www.leqom.com/view/news/list)
10:02:10	22437/22437	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Jul%202025%2002:02:11%20GMT	https://www.leqom.com/view/news/20241218095930	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/news/20241218095930.html	(from https://www.leqom.com/view/news/list)
10:02:11	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2024%20Jul%202025%2002:02:12%20GMT	https://www.leqom.com/view/news/	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/news/index.html	(from https://www.leqom.com/view/news/list)
10:02:11	24431/24431	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Jul%202025%2002:02:12%20GMT	https://www.leqom.com/view/news/20241118101625	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/news/20241118101625.html	(from https://www.leqom.com/view/news/list)
10:02:11	23395/23395	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Jul%202025%2002:02:12%20GMT	https://www.leqom.com/view/news/20240813132447	D:/Projects/leqom.com%20-%20OG%20Copy/www.leqom.com/view/news/20240813132447.html	(from https://www.leqom.com/view/news/list)
